u,v,key,name,highway,ZMax44mm,ZMax54mm,ZMax71mm,ZMax86mm,ZMax20mm,ZMax198mm,flooded
940,1896,0,Vanha Helsingintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
940,780,0,Vanha Helsingintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
781,1059,0,Vilppulantie,tertiary,0.011767056145431002,0.011767056145431002,0.011767056145431002,0.011767056145431002,0.011767056145431002,0.011767056145431002,
781,780,0,Vilppulantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
941,942,0,Kirkonkyläntie,secondary,,,,,,,20
941,918,0,Malmin raitti,tertiary,0.235312929447476,0.28330891400176694,0.28330891400176694,,0.04251797169192201,,86
941,780,0,"['Kirkonkyläntie', 'Vanha Helsingintie']",secondary,0.129842232732948,0.129842232732948,0.129842232732948,0.129842232732948,0.129842232732948,0.129842232732948,
1059,781,0,Vilppulantie,tertiary,0.011767056145431002,0.011767056145431002,0.011767056145431002,0.011767056145431002,0.011767056145431002,0.011767056145431002,
1059,1983,0,Vilppulantie,tertiary,0.10328597998571801,0.10328597998571801,0.10328597998571801,0.10328597998571801,0.10328597998571801,0.10328597998571801,
1586,883,0,Tammistonkatu,tertiary,0.260368661400461,0.260368661400461,0.260368661400461,0.260368661400461,0.20169073380476799,0.260368661400461,
1586,782,0,Tammistonkatu,tertiary,,,,,0.291197823125802,,44
2246,1580,0,Koivukylänväylä,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2246,783,0,Koivukylänväylä,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
784,785,0,Tullivuorentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
784,1325,0,Tullivuorentie,secondary,0.031717709224013,0.031717709224013,0.031717709224013,0.031717709224013,0.031717709224013,0.031717709224013,
785,1060,0,"['Teerisuontie', 'Tullivuorentie']",secondary,0.055517682800604005,0.055517682800604005,0.055517682800604005,0.055517682800604005,0.055517682800604005,0.055517682800604005,
785,784,0,Tullivuorentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1325,784,0,Tullivuorentie,secondary,0.031717709224013,0.031717709224013,0.031717709224013,0.031717709224013,0.031717709224013,0.031717709224013,
1325,2044,0,Tullivuorentie,secondary,0.067251832194387,0.067251832194387,0.067251832194387,0.067251832194387,0.067251832194387,0.067251832194387,
1060,785,0,"['Teerisuontie', 'Tullivuorentie']",secondary,0.055517682800604005,0.055517682800604005,0.055517682800604005,0.055517682800604005,0.055517682800604005,0.055517682800604005,
1060,1721,0,Teerisuontie,secondary,0.06704616546630901,0.06704616546630901,0.06704616546630901,0.06704616546630901,0.06704616546630901,0.06704616546630901,
786,1721,0,Teerisuontie,secondary,0.064135883904147,0.064135883904147,0.064135883904147,0.064135883904147,0.064135883904147,0.064135883904147,
786,2100,0,Teerisuontie,secondary,0.18700943214000895,0.18700943214000895,0.18700943214000895,0.18700943214000895,0.18700943214000895,0.18700943214000895,
786,2218,0,Vilppulantie,tertiary,0.20501351112939398,0.20501351112939398,0.20501351112939398,0.20501351112939398,0.20501351112939398,0.20501351112939398,
1721,786,0,Teerisuontie,secondary,0.064135883904147,0.064135883904147,0.064135883904147,0.064135883904147,0.064135883904147,0.064135883904147,
1721,1060,0,Teerisuontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2100,916,0,Teerisuontie,secondary,0.09551583335829301,0.09551583335829301,0.09551583335829301,0.09551583335829301,0.08978030935955499,0.09551583335829301,
2100,786,0,Teerisuontie,secondary,0.067066192541686,0.067066192541686,0.067066192541686,0.067066192541686,0.067066192541686,0.067066192541686,
2218,786,0,Vilppulantie,tertiary,0.12751898710231402,0.12751898710231402,0.12751898710231402,0.12751898710231402,0.12751898710231402,0.12751898710231402,
2218,1983,0,Vilppulantie,tertiary,0.063136428429519,0.063136428429519,0.063136428429519,0.063136428429519,0.063136428429519,0.063136428429519,
2511,2480,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2511,2481,0,Turvesuontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2511,787,0,Turvesuontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
789,1597,0,"['Pohjolantie', 'Nurmimäentie']",tertiary,0.108839239353045,0.108839239353045,0.108839239353045,0.108839239353045,0.11185687035322199,0.108839239353045,
789,1235,0,Sotungintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
789,788,0,Sotungintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1905,788,0,Nybyggetintie,tertiary,,,,,,,20
1597,1596,0,Pohjolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1597,789,0,"['Pohjolantie', 'Nurmimäentie']",tertiary,0.108839239353045,0.108839239353045,0.108839239353045,0.108839239353045,0.11185687035322199,0.108839239353045,
1235,789,0,Sotungintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1235,1243,0,Hakunilantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1235,1234,0,Hakunilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
790,1428,0,Asesepäntie,secondary,,,,,,,20
790,2164,0,Asesepäntie,secondary,,,,,,,20
1428,790,0,Asesepäntie,secondary,,,,,,,20
1428,791,0,Panuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1428,1714,0,Mäkitorpantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2164,1588,0,Asesepäntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2164,790,0,Asesepäntie,secondary,,,,,,,20
1715,1716,0,Panuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1715,791,0,Panuntie,secondary,0.006211007276193001,0.006211007276193001,0.006211007276193001,0.006211007276193001,0.006211007276193001,0.006211007276193001,
792,1889,0,Metsäläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
792,2578,0,Postiljooninkatu,tertiary,,,,,0.284334182739258,,44
792,1587,0,Metsäläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1587,1588,0,Asesepäntie,secondary,0.199497240932788,0.199497240932788,0.199497240932788,0.199497240932788,0.199497240932788,0.199497240932788,
1587,1713,0,Rajametsäntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1587,792,0,Metsäläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1587,1732,0,Veturitie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1635,1734,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
1635,12,0,Tuusulanväylä,motorway,,,,,0.151262677841375,,44
1735,841,0,Tuusulanväylä,motorway,,,,,0.24507427215576197,,44
1735,1448,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
795,1702,0,Teollisuuskatu,primary,0.100954023717393,0.100954023717393,0.100954023717393,0.100954023717393,0.100954023717393,0.100954023717393,
1702,1792,0,Teollisuuskatu,primary,0.000530242919922,0.000530242919922,0.000530242919922,0.000530242919922,0.000530242919922,0.000530242919922,
1702,1350,0,Töysänkatu,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1702,1868,0,Teollisuuskatu,primary,,,,,,,20
796,1348,0,Teollisuuskatu,primary,,,,,,,20
796,1652,0,Kustaankatu,secondary,,,,,0.24743185829566602,,44
796,2153,0,Teollisuuskatu,primary,0.019243140687794997,0.019243140687794997,0.019243140687794997,0.019243140687794997,0.0,0.019243140687794997,
1348,796,0,Teollisuuskatu,primary,,,,,0.24593534615158,,44
1348,501,0,Junatie,primary,,,,,,,20
1348,1737,0,Vääksyntie,primary,0.137895448586421,0.18344207004281302,0.251350357091153,0.25530303910943297,0.0,0.25530303910943297,
1652,1706,0,Aleksis Kiven katu,secondary,0.14230794389007698,0.14230794389007698,0.14230794389007698,0.14230794389007698,0.14230794389007698,0.14230794389007698,
1652,796,0,Kustaankatu,secondary,,,,,0.24743185829566602,,44
2153,1868,0,Teollisuuskatu,primary,0.019716072657849998,0.019716072657849998,0.019716072657849998,0.019716072657849998,0.019716072657849998,0.019716072657849998,
2153,1704,0,,primary_link,0.0,0.0,0.0,0.0,0.0,0.0,
1571,1348,0,Junatie,primary,,,,,,,20
1629,822,0,Hämeentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1629,1219,0,Hämeentie,primary,0.233201669736959,0.233201669736959,0.233201669736959,0.233201669736959,0.233201669736959,0.233201669736959,
1629,2087,0,Mäkelänkatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
2199,2475,0,Junatie,primary_link,0.19224834442138697,0.19224834442138697,0.19224834442138697,0.19224834442138697,0.19224834442138697,0.19224834442138697,
2199,797,0,Junatie,primary,,,,,0.26704158958458396,,44
799,324,0,Sörnäisten rantatie,primary,0.289716417213438,0.289716417213438,0.289716417213438,0.289716417213438,0.262246306843246,0.289716417213438,
2166,1754,0,Hakaniemenkatu,secondary,0.22239270707956602,0.268191522906701,0.294404654711402,0.294404654711402,0.046616751730974994,0.294404654711402,
2166,800,0,Hakaniemenkatu,"['primary_link', 'secondary_link']",,,,,0.174278420392044,,44
801,1524,0,Mankkaanlaaksontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
801,2323,0,Mankkaanlaaksontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1524,2240,0,Koivu-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1524,801,0,Mankkaanlaaksontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1524,2522,0,Mankkaanlaaksontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2323,801,0,Mankkaanlaaksontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
802,2157,0,Tattariharjuntie,secondary,0.19159150755937698,0.19159150755937698,0.19159150755937698,0.19159150755937698,0.19159150755937698,0.19159150755937698,
802,803,0,Tattariharjuntie,secondary,0.05653383116109599,0.05653383116109599,0.05653383116109599,0.05653383116109599,0.05653383116109599,0.05653383116109599,
2157,1203,0,Reppukatu,tertiary,0.111794822090252,0.111794822090252,0.111794822090252,0.111794822090252,0.111794822090252,0.111794822090252,
2157,804,0,Tattariharjuntie,secondary,0.099382857582181,0.099382857582181,0.099382857582181,0.099382857582181,0.099382857582181,0.099382857582181,
2157,802,0,Tattariharjuntie,secondary,0.10226068013544802,0.10226068013544802,0.10226068013544802,0.10226068013544802,0.10226068013544802,0.10226068013544802,
804,805,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
804,2157,0,Tattariharjuntie,secondary,0.099382857582181,0.099382857582181,0.099382857582181,0.099382857582181,0.099382857582181,0.099382857582181,
805,806,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
805,804,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
806,1203,0,Alppikylänkatu,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
806,2159,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
806,805,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2159,2158,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2159,806,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
807,36,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2273,824,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
809,1736,0,Torpparinmäentie,tertiary,0.06677562767248901,0.06677562767248901,0.06677562767248901,0.06677562767248901,0.06677562767248901,0.06677562767248901,
809,2266,0,"['Kuusmiehenkaari', 'Kuusmiehentie']",secondary,0.17237651875080998,0.17237651875080998,0.17237651875080998,0.17237651875080998,0.04368124527528,0.17237651875080998,
809,1479,0,Kuusmiehenkaari,secondary,0.262588581756259,0.262588581756259,0.262588581756259,0.262588581756259,0.197901806548739,0.262588581756259,
1736,809,0,Torpparinmäentie,tertiary,0.06677562767248901,0.06677562767248901,0.06677562767248901,0.06677562767248901,0.06677562767248901,0.06677562767248901,
2266,809,0,"['Kuusmiehenkaari', 'Kuusmiehentie']",secondary,0.15057357983310998,0.15057357983310998,0.15057357983310998,0.15057357983310998,0.066099762315766,0.15057357983310998,
2266,1478,0,Kuusmiehentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1479,809,0,Kuusmiehenkaari,secondary,0.262588581756259,0.262588581756259,0.262588581756259,0.262588581756259,0.197901806548739,0.262588581756259,
1479,1480,0,Yhdyskunnantie,secondary,0.0,0.0,0.0,0.065161246592725,0.0,,198
1693,810,0,Karakalliontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
811,636,0,Hämeenlinnanväylä,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
815,891,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
815,820,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
891,815,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
891,2069,0,Vanhan-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
891,2501,0,Turveradantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
891,2522,0,Mankkaanlaaksontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
820,819,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
820,815,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
817,2322,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
817,2398,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2322,2321,0,Kalevalantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
818,819,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
818,890,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
819,820,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
819,818,0,Koivuviidantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1329,1760,0,Hämeentie,tertiary,0.005379199981689,0.005379199981689,0.005379199981689,0.005379199981689,0.005379199981689,0.005379199981689,
1329,1629,0,Hämeentie,"['primary', 'secondary']",,,,,,,20
1331,2092,0,"['Eläintarhantie', 'Wallininkatu']",tertiary,0.007804870605469001,0.007804870605469001,0.007804870605469001,0.007804870605469001,0.007804870605469001,0.007804870605469001,
1331,1741,0,Sturenkatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
1331,821,0,Sturenkatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
822,1329,0,Hämeentie,tertiary,0.092411041259766,0.092411041259766,0.092411041259766,0.092411041259766,0.092411041259766,0.092411041259766,
822,821,0,"['Helsinginkatu', 'Hämeentie']",secondary,,,,,0.25936799282884604,,44
824,336,0,,trunk_link,0.024705366644419,0.024705366644419,0.024705366644419,0.024705366644419,0.024705366644419,0.024705366644419,
824,823,0,Kehä I,trunk,,,,,0.26345026493072504,,44
825,996,0,Suutarilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
825,994,0,Tapaninkyläntie,secondary,0.058404603683695995,0.065045432829604,0.065045432829604,0.065045432829604,0.046672510594624,0.065045432829604,
825,946,0,Tapaninkyläntie,secondary,0.09372789262989698,0.09372789262989698,0.09372789262989698,0.09372789262989698,0.09372789262989698,0.09372789262989698,
825,995,0,Tapaninvainiontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
996,997,0,Suutarilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
996,825,0,Suutarilantie,secondary,0.008138656616211,0.008138656616211,0.008138656616211,0.008138656616211,0.004739761352539001,0.008138656616211,
946,947,0,Tapaninkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
946,825,0,Tapaninkyläntie,secondary,0.096479741893083,0.096479741893083,0.096479741893083,0.096479741893083,0.096479741893083,0.096479741893083,
995,1834,0,Tapaninvainiontie,secondary,0.049226760864258,0.049226760864258,0.049226760864258,0.049226760864258,0.049226760864258,0.049226760864258,
995,825,0,Tapaninvainiontie,secondary,0.010941505432129,0.010941505432129,0.010941505432129,0.010941505432129,0.0,0.010941505432129,
2317,826,0,Vanhan-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2317,2069,0,Vanhan-Mankkaan tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
827,1891,0,Pohjantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
827,2321,0,Pohjantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1891,1892,0,Pohjantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1891,827,0,Pohjantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1892,1891,0,Pohjantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1892,828,0,Pohjantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
829,830,0,Puistolantie,tertiary,0.028814864058292998,0.028814864058292998,0.028814864058292998,0.028814864058292998,0.028814864058292998,0.028814864058292998,
829,2329,0,Puistolantie,tertiary,0.132180824787111,0.132180824787111,0.132180824787111,0.132180824787111,0.132180824787111,0.132180824787111,
830,829,0,Puistolantie,tertiary,0.028814864058292998,0.028814864058292998,0.028814864058292998,0.028814864058292998,0.028814864058292998,0.028814864058292998,
830,1266,0,Puistolan raitti,tertiary,0.039909983568755,0.039909983568755,0.039909983568755,0.039909983568755,0.039909983568755,0.039909983568755,
830,2104,0,Heikinlaaksontie,tertiary,0.06347382195187601,0.06347382195187601,0.06347382195187601,0.06347382195187601,0.06347382195187601,0.06347382195187601,
2329,829,0,Puistolantie,tertiary,0.132180824787111,0.132180824787111,0.132180824787111,0.132180824787111,0.132180824787111,0.132180824787111,
2329,913,0,Puistolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1266,830,0,Puistolan raitti,tertiary,0.07451546825503799,0.07451546825503799,0.07451546825503799,0.07451546825503799,0.07451546825503799,0.07451546825503799,
1266,1265,0,Puistolan raitti,tertiary,,,,,,,20
2104,2105,0,Heikinlaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2104,830,0,Heikinlaaksontie,tertiary,0.08009207709787,0.08009207709787,0.08009207709787,0.08009207709787,0.08009207709787,0.08009207709787,
831,833,0,Somerikkotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
831,1191,0,Maratontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
831,1196,0,"['Jakomäenkuja', 'Jakomäentie']",tertiary,0.05725809591090799,0.05725809591090799,0.05725809591090799,0.05725809591090799,0.05725809591090799,0.05725809591090799,
833,573,0,,motorway_link,,,,,,,20
833,834,0,Somerikkotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
833,831,0,Somerikkotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1196,831,0,"['Jakomäenkuja', 'Jakomäentie']",tertiary,0.05725809591090799,0.05725809591090799,0.05725809591090799,0.05725809591090799,0.05725809591090799,0.05725809591090799,
1196,1570,0,Huokotie,tertiary,0.032371520996094,0.032371520996094,0.032371520996094,0.032371520996094,0.032371520996094,0.032371520996094,
832,1658,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
832,2473,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1658,832,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1658,1649,0,Tapiolantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
834,833,0,Somerikkotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
834,2261,0,Huokotie,secondary,0.022623931887437998,0.022623931887437998,0.022623931887437998,0.022623931887437998,0.022623931887437998,0.022623931887437998,
834,1198,0,Somerikkotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2261,1195,0,Huokotie,secondary,0.002101734162451,0.002101734162451,0.002101734162451,0.002101734162451,0.002101734162451,0.002101734162451,
2261,834,0,Huokotie,secondary,0.022623931887437998,0.022623931887437998,0.022623931887437998,0.022623931887437998,0.022623931887437998,0.022623931887437998,
1198,834,0,Somerikkotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1198,1197,0,Kuussillantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1198,1199,0,Somerikkotie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
836,1779,0,Ratapihantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
836,894,0,Ratapihantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
836,2516,0,Teollisuuskatu,secondary,,,,,,,20
1779,1598,0,Savonkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1779,1926,0,Aleksis Kiven katu,secondary,0.07682671660211099,0.07682671660211099,0.07682671660211099,0.07682671660211099,0.07682671660211099,0.07682671660211099,
1779,836,0,Ratapihantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2516,1792,0,Teollisuuskatu,primary,0.21163214705692102,0.21163214705692102,0.21163214705692102,0.21163214705692102,0.21163214705692102,0.21163214705692102,
838,971,0,Westendinkatu,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
838,1646,0,Westendinkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
838,837,0,Etelätuulentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
971,838,0,Westendinkatu,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
971,2415,0,Westendinkatu,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1646,970,0,Westendinkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1646,1547,0,Westendintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1646,838,0,Westendinkatu,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
839,1340,0,Tunnelitie,tertiary,,,,,,,20
839,2383,0,Tunnelitie,tertiary,,,,,,,20
840,1588,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.093334197998047,
840,1427,0,Tuusulanväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
1588,2164,0,Asesepäntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1588,1427,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
1588,1587,0,Asesepäntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1427,1335,0,Tuusulanväylä,motorway,0.21804170820737198,0.21804170820737198,0.21804170820737198,0.21804170820737198,0.21372409675145498,0.21804170820737198,
841,21,0,Tuusulanväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
843,45,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2127,10,0,"['Parkkitie', 'Terminaalitie', 'Parkkikuja']","['tertiary', 'secondary']",0.0,0.0,0.0,0.0,0.0,0.0,
2342,2343,0,Louhelantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2342,846,0,Louhelantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
849,1599,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
849,847,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1599,849,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1599,850,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
850,1599,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
850,851,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
851,850,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
851,1962,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
851,2494,0,Ollaksentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1962,851,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1962,852,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2494,853,0,Ollaksentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2494,851,0,Ollaksentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
852,1962,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
852,1604,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1604,853,0,Isonmännyntie,tertiary,0.138852553308754,0.138852553308754,0.138852553308754,0.138852553308754,0.138852553308754,0.138852553308754,
1604,852,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1604,854,0,Ylästöntie,secondary,0.10025863416072699,0.10025863416072699,0.10025863416072699,0.10025863416072699,0.036396030804647005,0.10025863416072699,
853,1604,0,Isonmännyntie,tertiary,0.138852553308754,0.138852553308754,0.138852553308754,0.138852553308754,0.138852553308754,0.138852553308754,
853,873,0,Ollaksentie,tertiary,0.159267831968952,0.159267831968952,0.159267831968952,0.159267831968952,0.140338897705078,0.159267831968952,
853,2494,0,Ollaksentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
873,853,0,Ollaksentie,tertiary,0.159267831968952,0.159267831968952,0.159267831968952,0.159267831968952,0.140338897705078,0.159267831968952,
854,1604,0,Ylästöntie,secondary,0.10025863416072699,0.10025863416072699,0.10025863416072699,0.10025863416072699,0.038494678886603996,0.10025863416072699,
854,855,0,Ylästöntie,secondary,0.255663434715238,0.255663434715238,0.255663434715238,0.255663434715238,0.18778793027169396,0.255663434715238,
855,859,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
855,854,0,Ylästöntie,secondary,0.255663434715238,0.255663434715238,0.255663434715238,0.255663434715238,0.18778793027169396,0.255663434715238,
855,856,0,Pakkalan puistotie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
859,860,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
859,855,0,Ylästöntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
856,1796,0,Väinö Tannerin tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
856,855,0,Pakkalan puistotie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
856,857,0,Väinö Tannerin tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1796,1613,0,Väinö Tannerin tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1796,856,0,Väinö Tannerin tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1796,1356,0,Pakkalantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
857,856,0,Väinö Tannerin tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
857,858,0,Väinö Tannerin tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
857,861,0,Osuustie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
858,857,0,Väinö Tannerin tie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
858,2195,0,Lentoasemantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
858,1327,0,Lentoasemantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
858,862,0,Tasetie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
861,1024,0,Osuustie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
861,857,0,Osuustie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2195,858,0,Lentoasemantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2195,860,0,Lentoasemantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1327,2448,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
1327,2446,0,Lentoasemantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
